tid,sid,latitude,longitude,time,direction_inference,speed_inference_m_s,label
21,32,0.084,-36.509,2004-08-09 03:00:00,15.0777,3.2913300000000003,FISHING
21,32,0.133,-36.497,2004-08-09 03:41:00,40.7015,2.28031,FISHING
21,32,0.153,-36.469,2004-08-09 04:00:00,32.0695,3.35626,FISHING
21,32,0.159,-36.37,2004-08-09 05:00:00,60.6397,3.06346,FISHING
21,32,0.128,-36.35,2004-08-09 05:20:00,25.4289,3.41847,FISHING
21,32,0.051,-36.34,2004-08-09 06:00:00,5.39004,3.59746,FISHING
21,32,-0.006,-36.338,2004-08-09 06:30:00,8.719389999999999,3.52334,FISHING
21,32,-0.057,-36.344,2004-08-09 07:00:00,31.7267,3.17225,FISHING
21,32,-0.087,-36.33,2004-08-09 07:17:00,47.1524,3.60903,FISHING
21,32,-0.146,-36.354,2004-08-09 08:00:00,103.137,2.74516,FISHING
21,32,-0.08800000000000001,-36.436,2004-08-09 09:05:00,52.238,2.86367,FISHING
21,32,0.027000000000000003,-36.441,2004-08-09 10:00:00,1.59606,3.87864,FISHING
21,32,0.111,-36.447,2004-08-09 10:40:00,1.35931,3.90174,FISHING
21,32,0.153,-36.449,2004-08-09 11:00:00,2.72631,3.89623,FISHING
21,32,0.21600000000000005,-36.449,2004-08-09 11:31:00,0.954841,3.76628,FISHING
21,32,0.276,-36.448,2004-08-09 12:00:00,1.38563,3.83484,FISHING
21,32,0.409,-36.449,2004-08-09 13:05:00,2.2199,3.79214,FISHING
21,32,0.517,-36.454,2004-08-09 14:00:00,3.25545,3.643,FISHING
21,32,0.633,-36.466,2004-08-09 15:00:00,3.80449,3.60207,FISHING
21,32,0.742,-36.47,2004-08-09 16:00:00,127.094,3.369,FISHING
21,32,0.728,-36.45,2004-08-09 16:33:00,135.546,1.37094,FISHING
21,32,0.726,-36.462,2004-08-09 17:00:00,1.86768,0.8349620000000001,FISHING
21,32,0.7240000000000001,-36.477,2004-08-09 17:35:00,3.78057,0.801215,FISHING
21,32,0.723,-36.492,2004-08-09 18:08:00,53.7147,0.844189,FISHING
21,32,0.7120000000000001,-36.499,2004-08-09 19:00:00,26.5651,0.46467,FISHING
21,32,0.7090000000000001,-36.504,2004-08-09 19:14:00,49.9342,0.771828,FISHING
21,32,0.72,-36.536,2004-08-09 20:01:00,106.108,1.33416,FISHING
21,32,0.64,-36.54,2004-08-09 21:00:00,9.27442,2.51602,FISHING
21,32,0.547,-36.56,2004-08-09 22:00:00,22.1788,2.9382,FISHING
21,32,0.451,-36.543,2004-08-09 23:00:00,40.1524,3.01133,FISHING
21,32,0.431,-36.519,2004-08-09 23:33:00,26.0922,1.75443,FISHING
21,32,0.393,-36.502,2004-08-10 00:00:00,6.36331,2.85738,FISHING
21,32,0.376,-36.492,2004-08-10 00:11:00,25.7577,3.3228699999999995,FISHING
21,32,0.29100000000000004,-36.485,2004-08-10 01:00:00,7.82096,3.2257,FISHING
21,32,0.228,-36.471,2004-08-10 01:41:00,12.5288,2.9171400000000003,FISHING
21,32,0.205,-36.471,2004-08-10 02:00:00,20.4099,2.24341,FISHING
21,32,0.119,-36.439,2004-08-10 03:00:00,23.7087,2.83425,FISHING
21,32,0.086,-36.407,2004-08-10 03:29:00,34.846,2.93755,FISHING
21,32,0.037000000000000005,-36.399,2004-08-10 04:00:00,23.7251,2.96811,FISHING
21,33,-0.04,-36.349,2004-08-10 05:00:00,2.92912,2.83577,NOT_FISHING
21,33,-0.059,-36.338,2004-08-10 05:13:00,6.11104,3.12978,NOT_FISHING
21,33,-0.126,-36.289,2004-08-10 06:04:00,8.77205,3.01629,NOT_FISHING
21,33,-0.207,-36.247,2004-08-10 07:00:00,170.325,3.01952,NOT_FISHING
21,34,-0.121,-36.312,2004-08-10 07:53:00,13.4877,3.76946,FISHING
21,34,-0.034,-36.35,2004-08-10 08:36:00,1.54997,4.09166,FISHING
21,34,0.015,-36.37300000000001,2004-08-10 09:00:00,0.262932,4.17981,FISHING
21,34,0.135,-36.43,2004-08-10 10:00:00,1.97903,4.10339,FISHING
21,34,0.165,-36.44300000000001,2004-08-10 10:15:00,19.7765,4.03953,FISHING
21,34,0.212,-36.446,2004-08-10 10:39:00,2.68797,3.63666,FISHING
21,34,0.257,-36.451,2004-08-10 11:00:00,7.23537,3.99569,FISHING
21,34,0.385,-36.449,2004-08-10 12:00:00,0.895174,3.95408,FISHING
21,34,0.413,-36.449,2004-08-10 12:13:00,2.97373,3.99161,FISHING
21,34,0.49,-36.453,2004-08-10 12:51:00,1.45583,3.76033,FISHING
21,34,0.632,-36.464,2004-08-10 14:00:00,2.5515,3.82536,FISHING
21,34,0.6809999999999999,-36.47,2004-08-10 14:25:00,0.926105,3.65949,FISHING
21,34,0.753,-36.48,2004-08-10 15:00:00,1.11819,3.84899,FISHING
21,34,0.879,-36.495,2004-08-10 16:00:00,2.49982,3.9193,FISHING
21,34,0.919,-36.49800000000001,2004-08-10 16:23:00,128.72799999999998,3.2320900000000004,FISHING
21,34,0.895,-36.463,2004-08-10 17:00:00,152.27100000000004,2.12545,FISHING
21,34,0.899,-36.497,2004-08-10 18:02:00,4.3238900000000005,1.02318,FISHING
21,34,0.9,-36.521,2004-08-10 18:49:00,2.38594,0.947044,FISHING
21,34,0.9,-36.527,2004-08-10 19:00:00,2.72631,1.01074,FISHING
21,34,0.901,-36.548,2004-08-10 19:41:00,2.72631,0.950184,FISHING
21,34,0.901,-36.567,2004-08-10 20:00:00,36.8699,1.85302,FISHING
21,34,0.898,-36.571,2004-08-10 20:32:00,72.7839,0.289547,FISHING
21,34,0.884,-36.566,2004-08-10 21:00:00,34.9089,0.983934,FISHING
21,34,0.862,-36.572,2004-08-10 21:15:00,11.3099,2.81735,FISHING
21,34,0.828,-36.589,2004-08-10 21:39:00,14.4703,2.93526,FISHING
21,34,0.7859999999999999,-36.598,2004-08-10 22:00:00,2.7177,3.79062,FISHING
21,34,0.677,-36.616,2004-08-10 23:00:00,15.4495,3.4123300000000003,FISHING
21,34,0.63,-36.611,2004-08-10 23:22:00,4.60366,3.98155,FISHING
21,34,0.591,-36.61,2004-08-10 23:46:00,28.0339,3.01252,FISHING
22,34,0.5870000000000001,-36.612,2004-08-11 00:00:00,28.7126,0.591992,FISHING
22,34,0.507,-36.609,2004-08-11 01:00:00,7.7881399999999985,2.47273,FISHING
22,34,0.426,-36.617,2004-08-11 02:00:00,24.3395,2.51406,FISHING
22,34,0.361,-36.595,2004-08-11 03:00:00,32.2072,2.11956,FISHING
22,34,0.348,-36.579,2004-08-11 03:18:00,9.2726,2.12251,FISHING
22,34,0.312,-36.547,2004-08-11 04:00:00,15.3325,2.12532,FISHING
22,34,0.225,-36.504,2004-08-11 05:07:00,1.59625,2.68434,FISHING
22,34,0.157,-36.468,2004-08-11 06:00:00,54.7504,2.69041,FISHING
22,34,0.153,-36.437,2004-08-11 07:00:00,20.347,0.965446,FISHING
22,34,0.156,-36.424,2004-08-11 07:18:00,5.74142,1.37363,FISHING
22,34,0.163,-36.369,2004-08-11 08:00:00,44.087,2.44644,FISHING
22,34,0.188,-36.349,2004-08-11 08:19:00,15.7057,3.12278,FISHING
22,34,0.273,-36.313,2004-08-11 09:00:00,7.00869,4.17248,FISHING
22,34,0.399,-36.277,2004-08-11 09:58:00,8.88178e-15,4.187119999999998,FISHING
22,34,0.441,-36.265,2004-08-11 10:17:00,1.62268,4.26058,FISHING
22,34,0.535,-36.241,2004-08-11 11:00:00,6.42695,4.18124,FISHING
22,34,0.672,-36.222,2004-08-11 12:00:00,6.16006,4.27208,FISHING
22,34,0.705,-36.221,2004-08-11 12:15:00,1.16844,4.07902,FISHING
22,34,0.8059999999999999,-36.22,2004-08-11 13:00:00,6.72693,4.15972,FISHING
22,34,0.931,-36.204,2004-08-11 14:04:00,20.715,3.64915,FISHING
22,34,1.025,-36.154,2004-08-11 15:00:00,45.677,3.5234,FISHING
22,34,1.0490000000000002,-36.072,2004-08-11 16:00:00,177.87900000000005,2.63863,FISHING
22,34,1.047,-36.078,2004-08-11 16:12:00,10.6698,0.976601,FISHING
22,34,1.044,-36.1,2004-08-11 17:00:00,5.0391,0.8571270000000001,FISHING
22,34,1.039,-36.122,2004-08-11 17:46:00,3.34194,0.908796,FISHING
22,34,1.038,-36.128,2004-08-11 18:00:00,0.372045,0.805076,FISHING
22,34,1.034,-36.153,2004-08-11 19:00:00,12.7111,0.781884,FISHING
22,34,1.032,-36.158,2004-08-11 19:11:00,19.1988,0.90715,FISHING
22,34,1.031,-36.18,2004-08-11 20:00:00,13.9125,0.8327950000000001,FISHING
22,34,1.038,-36.215,2004-08-11 20:55:00,23.0782,1.20251,FISHING
22,34,1.033,-36.239,2004-08-11 21:27:00,29.1041,1.41956,FISHING
22,34,0.988,-36.291,2004-08-11 22:00:00,6.92029,3.86159,FISHING
22,34,0.945,-36.33,2004-08-11 23:07:00,26.5422,1.60563,FISHING
22,34,0.931,-36.366,2004-08-12 00:00:00,28.9439,1.35049,FISHING
22,34,0.841,-36.441,2004-08-12 01:00:00,38.5602,3.61841,FISHING
22,34,0.7490000000000001,-36.44300000000001,2004-08-12 02:00:00,71.2623,2.84232,FISHING
22,34,0.721,-36.366,2004-08-12 03:07:00,58.4417,2.26613,FISHING
22,34,0.638,-36.349,2004-08-12 04:00:00,0.787304,2.9625,FISHING
22,34,0.565,-36.333,2004-08-12 04:47:00,3.16162,2.94677,FISHING
22,34,0.547,-36.328,2004-08-12 05:00:00,17.2255,2.66319,FISHING
22,34,0.446,-36.331,2004-08-12 06:00:00,2.87257,3.12101,FISHING
22,34,0.396,-36.335,2004-08-12 06:30:00,4.8884,3.09862,FISHING
22,34,0.354,-36.342,2004-08-12 06:53:00,8.74616,3.43087,FISHING
22,34,0.274,-36.343,2004-08-12 07:45:00,7.55893,2.85137,FISHING
22,34,0.249,-36.34,2004-08-12 08:00:00,19.647,3.11091,FISHING
22,34,0.205,-36.35,2004-08-12 08:38:00,55.1845,2.20059,FISHING
22,34,0.18600000000000005,-36.397,2004-08-12 09:00:00,1.82548,4.27047,FISHING
22,34,0.161,-36.465,2004-08-12 09:34:00,21.4312,3.94904,FISHING
22,34,0.162,-36.511,2004-08-12 10:00:00,87.0189,3.27959,FISHING
22,34,0.294,-36.515,2004-08-12 11:00:00,1.03451,4.07902,FISHING
22,34,0.418,-36.521,2004-08-12 11:55:00,2.21612,4.18312,FISHING
22,34,0.5670000000000001,-36.534,2004-08-12 13:00:00,2.72556,4.26435,FISHING
22,34,0.6629999999999999,-36.547,2004-08-12 13:43:00,1.75043,4.1752400000000005,FISHING
22,34,0.6990000000000001,-36.553,2004-08-12 14:00:00,3.36208,3.97865,FISHING
22,34,0.8220000000000001,-36.581,2004-08-12 15:00:00,1.60194,3.89634,FISHING
22,34,0.948,-36.606,2004-08-12 15:59:00,29.9342,4.03492,FISHING
22,34,1.01,-36.585,2004-08-12 17:00:00,115.837,1.98872,FISHING
22,34,1.008,-36.601,2004-08-12 17:34:00,11.2106,0.87877,FISHING
22,34,1.009,-36.615,2004-08-12 18:02:00,0.488304,0.928842,FISHING
22,34,1.011,-36.64,2004-08-12 19:00:00,3.5561800000000003,0.801243,FISHING
22,34,1.013,-36.654,2004-08-12 19:37:00,3.17983,0.70824,FISHING
22,34,1.015,-36.664,2004-08-12 20:00:00,45.0,0.821594,FISHING
22,34,1.005,-36.679,2004-08-12 20:34:00,49.6001,0.982539,FISHING
22,34,0.971,-36.683,2004-08-12 21:00:00,5.38492,2.4401900000000003,FISHING
22,34,0.943,-36.689,2004-08-12 21:16:00,11.4575,3.31679,FISHING
22,34,0.904,-36.706,2004-08-12 22:00:00,8.54734,1.7918900000000002,FISHING
22,34,0.807,-36.732,2004-08-12 22:56:00,2.6452,3.32338,FISHING
22,34,0.6970000000000001,-36.767,2004-08-13 00:00:00,4.80681,3.3426,FISHING
22,34,0.622,-36.798,2004-08-13 00:44:00,20.5478,3.41812,FISHING
22,34,0.5920000000000001,-36.799,2004-08-13 01:00:00,99.1461,3.47677,FISHING
22,34,0.6,-36.736,2004-08-13 02:00:00,57.0449,1.96143,FISHING
22,34,0.542,-36.687,2004-08-13 03:00:00,16.0465,2.34516,FISHING
22,34,0.484,-36.661,2004-08-13 04:00:00,4.8341699999999985,1.96323,FISHING
22,35,0.419,-36.625,2004-08-13 04:44:00,3.41974,3.1295900000000003,NOT_FISHING
22,35,0.396,-36.614,2004-08-13 05:00:00,11.2245,2.95303,NOT_FISHING
22,35,0.306,-36.591,2004-08-13 06:00:00,6.20533,2.86921,NOT_FISHING
22,35,0.285,-36.588,2004-08-13 06:14:00,4.718e-12,2.8081,NOT_FISHING
22,36,0.257,-36.584,2004-08-13 06:33:00,8.32991,2.75883,FISHING
22,36,0.213,-36.571,2004-08-13 07:00:00,57.1504,3.14917,FISHING
22,36,0.203,-36.537,2004-08-13 07:30:00,5.8285300000000015,2.1893,FISHING
22,36,0.192,-36.478,2004-08-13 08:00:00,1.77808,3.70751,FISHING
22,36,0.185,-36.446,2004-08-13 08:17:00,0.202263,3.57094,FISHING
22,36,0.165,-36.353,2004-08-13 09:05:00,43.5763,3.67275,FISHING
22,36,0.099,-36.308,2004-08-13 09:52:00,10.4116,3.14978,FISHING
22,36,-0.023,-36.254,2004-08-13 11:00:00,35.4741,3.63609,FISHING
22,36,-0.055,-36.2,2004-08-13 11:31:00,61.7896,3.75249,FISHING
22,36,-0.026,-36.152,2004-08-13 12:00:00,52.9836,3.58382,FISHING
22,36,0.11,-36.13800000000001,2004-08-13 13:00:00,5.87739,4.2229,FISHING
22,36,0.132,-36.13800000000001,2004-08-13 13:10:00,0.996348,4.07715,FISHING
22,36,0.247,-36.136,2004-08-13 14:00:00,41.3407,4.26312,FISHING
22,36,0.337,-36.054,2004-08-13 15:00:00,36.7089,3.76065,FISHING
22,36,0.343,-36.023,2004-08-13 15:50:00,138.395,1.17032,FISHING
22,36,0.359,-36.05,2004-08-13 17:00:00,10.9968,0.8308979999999999,FISHING
22,36,0.364,-36.064,2004-08-13 17:29:00,11.3099,0.950001,FISHING
22,36,0.373,-36.079,2004-08-13 18:00:00,4.39871,1.04575,FISHING
22,36,0.387,-36.107,2004-08-13 19:00:00,7.12502,0.966914,FISHING
22,36,0.391,-36.113,2004-08-13 19:13:00,5.93153,1.02798,FISHING
22,36,0.401,-36.132,2004-08-13 20:09:00,77.3325,0.710539,FISHING
22,36,0.374,-36.155,2004-08-13 20:52:00,7.997789999999998,1.52863,FISHING
22,36,0.319,-36.217,2004-08-13 21:48:00,33.1688,2.74276,FISHING
22,36,0.308,-36.22,2004-08-13 22:00:00,36.36,1.76086,FISHING
22,36,0.251,-36.198,2004-08-13 22:45:00,12.9747,2.51623,FISHING
22,36,0.23,-36.195,2004-08-13 23:00:00,5.37099,2.62089,FISHING
22,36,0.147,-36.191,2004-08-14 00:00:00,28.2046,2.56664,FISHING
22,36,0.127,-36.179,2004-08-14 00:19:00,0.895174,2.2749900000000003,FISHING
22,36,0.07,-36.146,2004-08-14 01:00:00,58.3693,2.97711,FISHING
22,37,0.018000000000000002,-36.174,2004-08-14 01:53:00,101.323,2.0651200000000003,NOT_FISHING
22,37,0.095,-36.267,2004-08-14 03:00:00,10.9593,3.3397,NOT_FISHING
22,37,0.168,-36.327,2004-08-14 04:00:00,2.98654,2.91866,NOT_FISHING
22,37,0.21,-36.358,2004-08-14 04:29:00,21.5638,3.3359400000000003,NOT_FISHING
22,37,0.24,-36.406,2004-08-14 05:00:00,23.6267,3.38389,NOT_FISHING
22,38,0.259,-36.535,2004-08-14 06:00:00,20.8702,4.027430000000002,FISHING
22,38,0.273,-36.56,2004-08-14 06:12:00,22.539,4.42507,FISHING
22,38,0.277,-36.594,2004-08-14 07:00:00,15.6703,1.32176,FISHING
22,38,0.284,-36.611,2004-08-14 07:50:00,101.31,0.681424,FISHING
22,38,0.287,-36.609,2004-08-14 07:56:00,82.3815,1.11366,FISHING
22,38,0.345,-36.675,2004-08-14 08:48:00,55.0316,3.13138,FISHING
22,38,0.3720000000000001,-36.672,2004-08-14 09:00:00,2.93375,4.1954699999999985,FISHING
22,38,0.456,-36.667,2004-08-14 09:40:00,0.407631,3.89871,FISHING
22,38,0.501,-36.664,2004-08-14 10:00:00,2.5952,4.1790699999999985,FISHING
22,38,0.5479999999999999,-36.663,2004-08-14 10:22:00,0.178306,3.96011,FISHING
22,38,0.63,-36.661,2004-08-14 11:00:00,0.577753,4.00031,FISHING
22,38,0.659,-36.66,2004-08-14 11:14:00,1.40141e-11,3.84115,FISHING
22,38,0.688,-36.659,2004-08-14 11:28:00,4.39444,3.84115,FISHING
22,38,0.759,-36.662,2004-08-14 12:00:00,0.561952,4.1155599999999986,FISHING
22,38,0.855,-36.667,2004-08-14 12:48:00,1.25493,3.71152,FISHING
22,38,0.882,-36.669,2004-08-14 13:00:00,0.017441599999999998,4.18123,FISHING
22,38,1.003,-36.678,2004-08-14 14:00:00,1.65127,3.74771,FISHING
22,38,1.069,-36.681,2004-08-14 14:32:00,1.64772,3.82627,FISHING
22,38,1.129,-36.682,2004-08-14 15:00:00,40.3555,3.9718,FISHING
22,38,1.157,-36.659,2004-08-14 15:33:00,125.315,2.03478,FISHING
22,38,1.158,-36.673,2004-08-14 16:00:00,4.79504,0.963197,FISHING
22,38,1.163,-36.705,2004-08-14 17:00:00,0.7505569999999999,1.00019,FISHING
22,38,1.164,-36.712,2004-08-14 17:12:00,2.75542,1.09182,FISHING
22,38,1.169,-36.738,2004-08-14 18:00:00,3.76051,1.02203,FISHING
22,38,1.173,-36.77,2004-08-14 18:56:00,4.6432699999999985,1.06702,FISHING
22,38,1.178,-36.794,2004-08-14 19:38:00,11.7683,1.08152,FISHING
22,38,1.178,-36.804,2004-08-14 20:00:00,108.8,0.842208,FISHING
22,38,1.131,-36.788,2004-08-14 20:45:00,36.5446,2.04466,FISHING
22,38,1.106,-36.796,2004-08-14 21:00:00,14.531,3.24298,FISHING
22,38,1.068,-36.82,2004-08-14 21:22:00,11.9931,3.78586,FISHING
22,38,1.022,-36.837,2004-08-14 22:00:00,12.5732,2.39166,FISHING
22,38,0.974,-36.868,2004-08-14 22:33:00,12.0013,3.2088,FISHING
22,38,0.932,-36.884,2004-08-14 23:00:00,6.61997,3.08488,FISHING
22,38,0.8320000000000001,-36.936,2004-08-14 23:59:00,14.2838,3.54031,FISHING
23,38,0.768,-36.951,2004-08-15 01:00:00,69.5005,1.99707,FISHING
23,38,0.748,-36.921,2004-08-15 01:33:00,35.2724,2.02472,FISHING
23,38,0.7090000000000001,-36.906,2004-08-15 02:00:00,21.0375,2.86806,FISHING
23,38,0.601,-36.906,2004-08-15 03:00:00,4.0141800000000005,3.33585,FISHING
23,39,0.544,-36.902,2004-08-15 04:00:00,1.72357,1.76492,NOT_FISHING
23,39,0.519,-36.901,2004-08-15 04:14:00,11.7456,3.3120199999999995,NOT_FISHING
23,39,0.451,-36.884,2004-08-15 05:00:00,8.16724,2.82389,NOT_FISHING
23,39,0.402,-36.864,2004-08-15 05:44:00,15.1005,2.22913,NOT_FISHING
23,39,0.381,-36.848,2004-08-15 06:03:00,64.6278,2.5750900000000003,NOT_FISHING
23,39,0.321,-36.879,2004-08-15 07:00:00,27.3239,2.19577,NOT_FISHING
23,40,0.257,-36.879,2004-08-15 07:32:00,11.7251,3.7065,FISHING
23,40,0.204,-36.868,2004-08-15 08:00:00,1.94271,3.58269,FISHING
23,40,0.175,-36.863,2004-08-15 08:15:00,7.89422,3.63581,FISHING
23,40,0.084,-36.86,2004-08-15 09:00:00,14.2956,3.74972,FISHING
23,40,0.034,-36.871,2004-08-15 09:25:00,1.6943,3.79513,FISHING
23,40,-0.04,-36.885,2004-08-15 10:00:00,130.589,3.9878,FISHING
23,40,-0.013,-36.838,2004-08-15 11:04:00,49.6865,1.56957,FISHING
23,40,0.101,-36.817,2004-08-15 12:00:00,2.14033,3.83616,FISHING
23,40,0.149,-36.81,2004-08-15 12:24:00,0.271997,3.7457,FISHING
23,40,0.222,-36.799,2004-08-15 13:00:00,3.0091900000000003,3.8004,FISHING
23,40,0.335,-36.788,2004-08-15 14:00:00,0.986026,3.5067800000000005,FISHING
23,40,0.36,-36.786,2004-08-15 14:13:00,1.24007,3.57533,FISHING
23,40,0.463,-36.78,2004-08-15 15:00:00,3.33385,4.06826,FISHING
23,40,0.513,-36.78,2004-08-15 15:24:00,0.6986939999999999,3.86093,FISHING
23,40,0.595,-36.781,2004-08-15 16:00:00,1.24939,4.2216,FISHING
23,40,0.742,-36.786,2004-08-15 17:07:00,88.6462,4.06843,FISHING
23,40,0.745,-36.734,2004-08-15 18:00:00,164.60299999999995,1.82115,FISHING
23,40,0.748,-36.74800000000001,2004-08-15 18:27:00,3.12213,0.982679,FISHING
23,40,0.7509999999999999,-36.767,2004-08-15 19:00:00,0.489696,1.08015,FISHING
23,40,0.753,-36.779,2004-08-15 19:19:00,2.72848e-12,1.18652,FISHING
23,40,0.757,-36.803,2004-08-15 20:00:00,1.2508,1.0997,FISHING
23,40,0.764,-36.84,2004-08-15 21:03:00,60.9076,1.10763,FISHING
23,40,0.716,-36.88,2004-08-15 22:00:00,8.3013,2.03142,FISHING
23,40,0.685,-36.899,2004-08-15 22:18:00,4.93922,3.74342,FISHING
23,40,0.623,-36.93,2004-08-15 23:00:00,0.469627,3.05862,FISHING
23,40,0.574,-36.954,2004-08-15 23:34:00,12.1947,2.97399,FISHING
23,40,0.555,-36.969,2004-08-15 23:57:00,30.49,1.9505,FISHING
23,40,0.482,-36.979,2004-08-16 01:00:00,64.1101,2.16747,FISHING
23,40,0.476,-36.97,2004-08-16 01:13:00,40.2499,1.54196,FISHING
23,40,0.41,-36.951,2004-08-16 02:00:00,17.7957,2.70812,FISHING
23,40,0.344,-36.953,2004-08-16 03:00:00,15.458,2.03951,FISHING
23,40,0.258,-36.932,2004-08-16 03:58:00,0.96649,2.82866,FISHING
23,40,0.155,-36.905,2004-08-16 05:00:00,5.7834900000000005,3.18281,FISHING
23,40,0.08,-36.877,2004-08-16 05:51:00,0.565232,2.9091,FISHING
23,40,-0.024,-36.837,2004-08-16 06:57:00,5.36935,3.12882,FISHING
23,40,-0.106,-36.814,2004-08-16 07:49:00,7.5380600000000015,3.03521,FISHING
23,40,-0.113,-36.813,2004-08-16 08:00:00,105.895,1.19131,FISHING
23,40,-0.104,-36.879,2004-08-16 08:46:00,8.18023,2.68361,FISHING
23,40,-0.096,-36.907,2004-08-16 09:00:00,0.8213889999999999,3.85481,FISHING
23,40,-0.086,-36.944,2004-08-16 09:19:00,3.02925,3.73844,FISHING
23,40,-0.08,-36.972,2004-08-16 09:33:00,16.645,3.79064,FISHING
23,40,-0.063,-37.003,2004-08-16 10:00:00,79.6952,2.42675,FISHING
23,40,0.051,-36.965,2004-08-16 11:00:00,15.0436,3.71164,FISHING
23,40,0.18600000000000005,-36.957,2004-08-16 12:03:00,2.48196,3.97821,FISHING
23,40,0.312,-36.955,2004-08-16 13:00:00,4.08921,4.097169999999998,FISHING
23,40,0.42,-36.961,2004-08-16 13:47:00,6.28249,4.2651,FISHING
23,40,0.45,-36.966,2004-08-16 14:00:00,3.2824,4.3357199999999985,FISHING
23,40,0.607,-36.983,2004-08-16 15:07:00,0.824099,4.36807,FISHING
23,40,0.735,-36.995,2004-08-16 16:00:00,22.5544,4.49539,FISHING
23,40,0.777,-36.982,2004-08-16 16:50:00,123.708,1.62958,FISHING
23,40,0.7609999999999999,-36.969,2004-08-16 18:00:00,154.209,0.545776,FISHING
23,40,0.7759999999999999,-37.001,2004-08-16 19:00:00,1.45022,1.09152,FISHING
23,40,0.7879999999999999,-37.025,2004-08-16 19:44:00,7.12502,1.1301,FISHING
23,40,0.794,-37.034,2004-08-16 20:00:00,8.74616,1.25279,FISHING
23,40,0.8140000000000001,-37.077,2004-08-16 20:40:00,14.6158,2.19702,FISHING
23,40,0.833,-37.1,2004-08-16 21:00:00,109.004,2.76422,FISHING
23,40,0.7609999999999999,-37.127,2004-08-16 22:00:00,0.902221,2.3751,FISHING
23,40,0.6629999999999999,-37.162,2004-08-16 23:07:00,9.57323,2.87839,FISHING
23,40,0.618,-37.17,2004-08-16 23:45:00,11.1699,2.2290400000000004,FISHING
23,40,0.6,-37.177,2004-08-17 00:00:00,0.0412794,2.38613,FISHING
23,40,0.5329999999999999,-37.203,2004-08-17 00:51:00,64.9548,2.61154,FISHING
23,40,0.463,-37.136,2004-08-17 02:00:00,22.0796,2.6024700000000003,FISHING
23,40,0.39,-37.107,2004-08-17 03:00:00,16.6235,2.42618,FISHING
23,40,0.35600000000000004,-37.104,2004-08-17 03:50:00,4.79868,1.26511,FISHING
23,41,0.258,-37.087,2004-08-17 05:00:00,7.2616,2.63329,NOT_FISHING
23,41,0.206,-37.071,2004-08-17 05:39:00,1.86768,2.5853200000000003,NOT_FISHING
23,41,0.174,-37.06,2004-08-17 06:00:00,0.145698,2.98619,NOT_FISHING
23,41,0.13,-37.045,2004-08-17 06:31:00,1.27052,2.77907,NOT_FISHING
23,41,0.08900000000000001,-37.03,2004-08-17 07:00:00,13.1797,2.78995,NOT_FISHING
23,42,0.057,-37.009,2004-08-17 07:28:00,49.6001,2.53335,FISHING
23,42,0.056,-37.001,2004-08-17 08:00:00,11.0702,0.4669180000000001,FISHING
23,42,0.058,-36.972,2004-08-17 08:15:00,10.6988,3.59146,FISHING
23,42,0.049,-36.896,2004-08-17 09:00:00,34.1608,3.1518,FISHING
23,42,0.036000000000000004,-36.881,2004-08-17 09:12:00,3.2175700000000003,3.06549,FISHING
23,42,-0.029,-36.814,2004-08-17 10:00:00,25.312,3.60414,FISHING
23,42,-0.141,-36.772,2004-08-17 11:00:00,1.74416,3.69464,FISHING
23,42,-0.232,-36.741,2004-08-17 11:47:00,0.986987,3.79069,FISHING
23,42,-0.257,-36.732,2004-08-17 12:00:00,0.702549,3.78785,FISHING
23,42,-0.3720000000000001,-36.689,2004-08-17 13:00:00,0.702549,3.79224,FISHING
23,42,-0.422,-36.671,2004-08-17 13:26:00,2.39617,3.78784,FISHING
23,42,-0.489,-36.65,2004-08-17 14:00:00,2.47129,3.82716,FISHING
23,42,-0.609,-36.618,2004-08-17 15:00:00,9.54211,3.83601,FISHING
23,42,-0.715,-36.608,2004-08-17 16:00:00,153.656,3.28861,FISHING
23,42,-0.639,-36.655,2004-08-17 16:40:00,6.3258,4.14002,FISHING
23,42,-0.599,-36.674,2004-08-17 17:00:00,2.11315,4.10334,FISHING
23,42,-0.527,-36.705,2004-08-17 17:37:00,0.334814,3.92636,FISHING
23,42,-0.479,-36.726,2004-08-17 18:00:00,2.08058,4.22157,FISHING
23,42,-0.452,-36.739,2004-08-17 18:14:00,4.5486900000000015,3.96681,FISHING
23,42,-0.359,-36.775,2004-08-17 19:00:00,1.58972,4.01769,FISHING
23,42,-0.328,-36.788,2004-08-17 19:16:00,5.28705,3.8936,FISHING
23,42,-0.239,-36.816,2004-08-17 20:00:00,0.971022,3.92975,FISHING
23,42,-0.215,-36.824,2004-08-17 20:13:00,20.9518,3.60645,FISHING
23,42,-0.124,-36.82,2004-08-17 20:55:00,18.7336,4.01925,FISHING
23,42,-0.07,-36.799,2004-08-17 21:52:00,118.736,1.8838,FISHING
23,42,-0.151,-36.731,2004-08-17 23:00:00,1.90609,2.88232,FISHING
23,42,-0.202,-36.691,2004-08-17 23:35:00,0.346132,3.43195,FISHING
23,42,-0.236,-36.664,2004-08-18 00:00:00,0.678025,3.21846,FISHING
23,42,-0.276,-36.633,2004-08-18 00:27:00,4.43161,3.47355,FISHING
23,42,-0.319,-36.594,2004-08-18 01:00:00,7.56635,3.26011,FISHING
23,42,-0.429,-36.518,2004-08-18 02:05:00,39.8354,3.812,FISHING
